code_voie;no_voie;code_id_commune;voie;code_departement;commune;type_de_voie;code_postal
36;6;916;DE LA MAIRIE;34;SAINT CLEMENT DE RIVIERE;RUE;34980.0
663;18;910;DU 11 NOVEMBRE;34;MEZE;IMP;34140.0
1800;10;901;DE LA REVOLUTION;34;SETE;RUE;34200.0
690;6;901;FRANCOIS MAILLOL;34;SETE;QUAI;34200.0
295;1;904;DES ALIZES;34;BALARUC LES BAINS;RUE;34540.0
1067;89;907;DES NENUPHARS;34;LUNEL;RUE;34400.0
1057;3;901;CHARLES LEMARESQUIER;34;SETE;QUAI;34200.0
52;14;917;DU COURS COMPLEMENTAIRE;34;CASTRIES;RUE;34160.0
840;66;901;GRAND RUE MARIO ROUSTAN;34;SETE;RUE;34200.0
409;343;901;DE LA COCCINELLE;34;SETE;CHE;34200.0
98;2;918;DE LA REPUBLIQUE;34;BAILLARGUES;RUE;34670.0
A053;;919;LE CLOS DE LA FONTAINE;34;POUSSAN;RES;34560.0
395;9;901;CHEVALIER DE CLERVILLE;34;SETE;BD;34200.0
28;4;920;DE L EGLISE;34;LAROQUE;PL;34190.0
1120;9;901;DU MAIRE AUSSENAC;34;SETE;RUE;34200.0
A034;9001;904;LES GEMEAUX;34;BALARUC LES BAINS;RES;34540.0
A034;9001;904;LES GEMEAUX;34;BALARUC LES BAINS;RES;34540.0
170;9120;904;PASTEUR;34;BALARUC LES BAINS;AV;34540.0
1149;3;900;HENRI VINCENOT;34;FRONTIGNAN;RUE;34110.0
121;2384;900;DU BOUTON D OR;34;FRONTIGNAN;RUE;34110.0
1060;5;901;DE LA LIBERTE;34;SETE;RUE;34200.0
1590;14;901;PIERRE SEMARD;34;SETE;RUE;34200.0
115;343;907;DU BOUZANQUET;34;LUNEL;RUE;34400.0
249;5189;904;DU STADE;34;BALARUC LES BAINS;RUE;34540.0
170;5;904;PASTEUR;34;BALARUC LES BAINS;AV;34540.0
A008;9045;902;LES CABROLS;34;VIC-LA-GARDIOLE;RES;34110.0
1480;13;901;PASCAL;34;SETE;RUE;34200.0
32;2;905;DE LA FONTAINE;34;VENDARGUES;RUE;34740.0
253;1;904;DES SOURCES;34;BALARUC LES BAINS;ALL;34540.0
A057;9001;904;LE SAGITTAIRE;34;BALARUC LES BAINS;RES;34540.0
1330;94;901;MONTMORENCY;34;SETE;RUE;34200.0
530;1;908;HAUTE DU PIOCH;34;CLERMONT L HERAULT;RUE;34800.0
A217;;901;LES JARDINS CONVIVIALES;34;SETE;RES;34200.0
1050;19;901;LAZARE CARNOT;34;SETE;RUE;34200.0
1180;7;901;DES MARINS;34;SETE;RUE;34200.0
900;45;901;HENRI BARBUSSE;34;SETE;RUE;34200.0
1230;1;908;VIEILLE COMMUNE;34;CLERMONT L HERAULT;RUE;34800.0
10;1;921;DE LA CARRIERASSE;34;MONTBAZIN;RUE;34560.0
1330;71;901;MONTMORENCY;34;SETE;RUE;34200.0
45;76;922;DES MAZES;34;PRADES-LE-LEZ;CHE;34730.0
A171;2128;900;LES PINS;34;FRONTIGNAN;RES;34110.0
800;51;907;DU RIEU;34;LUNEL;RUE;34400.0
3;5;923;DES ACACIAS;34;BEAULIEU;ALL;34160.0
1611;21;901;DES PINS;34;SETE;RUE;34200.0
1060;38;907;PIERRE MAGNOL;34;LUNEL;RUE;34400.0
67;15;924;DE LA VENE;34;BALARUC LE VIEUX;RUE;34540.0
73;21;902;DE LA SOURCE;34;VIC-LA-GARDIOLE;CHEM;34110.0
760;260;907;DES REMPARTS;34;LUNEL;RUE;34400.0
61;22;925;DU VIDOURLE;34;SAINT-SERIES;RUE;34400.0
409;5411;900;DE LA GRANDE BLEUE;34;FRONTIGNAN;IMP;34110.0
A200;2158;900;DU PORT RIVE EST;34;FRONTIGNAN;ZAC;34110.0
A008;9045;902;LES CABROLS;34;VIC-LA-GARDIOLE;RES;34110.0
873;141;900;VAUBAN;34;FRONTIGNAN;AV;34110.0
155;11;926;DES LITTORINES;34;VILLENEUVE-LES-MAGUELONE;RUE;34750.0
1870;4;901;ROUGET DE LISLE;34;SETE;RUE;34200.0
1321;220;901;JEAN MONNET;34;SETE;AV;34200.0
617;6;907;DES MEUNIERES;34;LUNEL;CHE;34400.0
1060;14;901;DE LA LIBERTE;34;SETE;RUE;34200.0
2249;63;901;DU BOIS DE MON COEUR;34;SETE;RUE;34200.0
1147;21;907;ROGER MARTIN DU GARD;34;LUNEL;RUE;34400.0
4;94;927;BISCAN PAS;34;SAINT-BRES;IMP;34670.0
A021;;901;PORT VAUBAN;34;SETE;RES;34200.0
1654;2;901;DU PORT ST CLAIR;34;SETE;PL;34200.0
1951;8;901;DE LA SOURCE;34;SETE;IMP;34200.0
50;10;900;ANTHERIEU;34;FRONTIGNAN;IMP;34110.0
873;139;900;VAUBAN;34;FRONTIGNAN;AV;34110.0
980;59;901;JEAN JAURES;34;SETE;RUE;34200.0
1008;19;901;JULES VALLES;34;SETE;RUE;34200.0
78;11;901;D AQUITAINE;34;SETE;RUE;34200.0
896;69;907;LE TRIDENT;34;LUNEL;RUE;34400.0
770;9595;910;DU PORT;34;MEZE;BD;34140.0
14;8;918;DE LA CHICANE;34;BAILLARGUES;RUE;34670.0
423;12;907;JEAN LOUIS MEDARD;34;LUNEL;RUE;34400.0
A080;9001;904;LE VERSEAU;34;BALARUC LES BAINS;RES;34540.0
24;3;928;DU JEU DE BALLON;34;PLAISSAN;PL;34230.0
498;9;900;MOLIERE;34;FRONTIGNAN;RUE;34110.0
18;1;905;CASTILHON;34;VENDARGUES;IMP;34740.0
1067;89;907;DES NENUPHARS;34;LUNEL;RUE;34400.0
1330;27;901;MONTMORENCY;34;SETE;RUE;34200.0
900;43;901;HENRI BARBUSSE;34;SETE;RUE;34200.0
67;11;924;DE LA VENE;34;BALARUC LE VIEUX;RUE;34540.0
514;6;900;DE LA MARECHAUSSEE;34;FRONTIGNAN;RUE;34110.0
940;4;929;DU QUATRE SEPTEMBRE;34;LODEVE;RUE;34700.0
153;15;926;DES NACRES;34;VILLENEUVE-LES-MAGUELONE;AV;34750.0
230;5;904;RAOUL BONNECAZE;34;BALARUC LES BAINS;AV;34540.0
295;4;904;DES ALIZES;34;BALARUC LES BAINS;RUE;34540.0
690;31;910;PAUL DOUMER;34;MEZE;RUE;34140.0
601;680;907;DU MAS DESPORT;34;LUNEL;RTE;34400.0
1340;48;901;DE MONTPELLIER;34;SETE;RTE;34200.0
A068;9001;904;LE SEVIGNE I;34;BALARUC LES BAINS;RES;34540.0
A066;9001;904;LOU SOUREIL;34;BALARUC LES BAINS;;34540.0
290;111;901;CAMILLE BLANC;34;SETE;BD;34200.0
814;130;907;DES ROSES;34;LUNEL;RUE;34400.0
A140;9038;901;MISTRAL;34;SETE;RES;34200.0
295;8;904;DES ALIZES;34;BALARUC LES BAINS;RUE;34540.0
50;11;904;DE L ESPLANADE;34;BALARUC LES BAINS;RUE;34540.0
980;59;901;JEAN JAURES;34;SETE;RUE;34200.0
1880;483;901;DE SAINT CLAIR;34;SETE;CHE;34200.0
831;18;901;GEORGES BRASSENS;34;SETE;RUE;34200.0
295;4;904;DES ALIZES;34;BALARUC LES BAINS;RUE;34540.0
510;96;900;DE MONTPELLIER;34;FRONTIGNAN;RTE;34110.0
722;5;910;PAUL VALERY;34;MEZE;BD;34140.0
A060;9077;901;DU CHATEAU VERT;34;SETE;CITE;34200.0
25;70;922;DU BRAGALOU;34;PRADES-LE-LEZ;IMP;34730.0
460;72;908;FREGERE;34;CLERMONT L HERAULT;RUE;34800.0
443;11;914;MAX ROUQUETTE;34;JACOU;RUE;34830.0
A034;9001;904;LES GEMEAUX;34;BALARUC LES BAINS;RES;34540.0
24;21;930;CARDINAL DE FLEURY;34;SAINT-FELIX-DE-LODEZ;AV;34725.0
230;5;904;RAOUL BONNECAZE;34;BALARUC LES BAINS;AV;34540.0
710;13;907;DU POUGET;34;LUNEL;RUE;34400.0
10;8;921;DE LA CARRIERASSE;34;MONTBAZIN;RUE;34560.0
38;25;913;CITE VERS L AVENIR;34;GIGEAN;RUE;34770.0
A008;9045;902;LES CABROLS;34;VIC-LA-GARDIOLE;RES;34110.0
220;21;904;DU PORT;34;BALARUC LES BAINS;AV;34540.0
219;136;922;OLYMPE DE GOUGES;34;PRADES-LE-LEZ;RUE;34730.0
242;64;922;ALEXANDRA DAVID-NEEL;34;PRADES-LE-LEZ;RUE;34730.0
840;15;901;GRAND RUE MARIO ROUSTAN;34;SETE;RUE;34200.0
2090;13;901;VICTOR HUGO;34;SETE;AV;34200.0
210;198;909;DES ECUREUILS;34;SAINT-GELY-DU-FESC;ALL;34980.0
1000;29;901;JOLIOT CURIE;34;SETE;BD;34200.0
290;97;901;CAMILLE BLANC;34;SETE;BD;34200.0
1680;17;901;DU QUATORZE JUILLET;34;SETE;RUE;34200.0
230;3;904;RAOUL BONNECAZE;34;BALARUC LES BAINS;AV;34540.0
510;11;901;DENFERT ROCHEREAU;34;SETE;RUE;34200.0
A199;;901;LE PONANT;34;SETE;RES;34200.0
100;1;901;ARGHALIER;34;SETE;RUE;34200.0
2090;30;901;VICTOR HUGO;34;SETE;AV;34200.0
409;5411;900;DE LA GRANDE BLEUE;34;FRONTIGNAN;IMP;34110.0
25;147;926;DU CHAPITRE;34;VILLENEUVE-LES-MAGUELONE;RUE;34750.0
865;7;910;DU ROMANY BAS;34;MEZE;CHE;34140.0
110;13;904;MONTGOLFIER;34;BALARUC LES BAINS;RUE;34540.0
1050;39;901;LAZARE CARNOT;34;SETE;RUE;34200.0
A009;5228;931;LE CLOS DOMITIA;34;LOUPIAN;LOT;34140.0
1490;5;901;PAUL BOUSQUET;34;SETE;RUE;34200.0
21;371;932;DES DEUX PONTS;34;CAZILHAC;AV;34190.0
7;1;933;DES CADENEDES;34;SAINT PAUL ET VALMALLE;CHE;34570.0
2075;1220;901;DE VERDUN;34;SETE;BD;34200.0
521;66;900;DE LA MEDITERRANEE;34;FRONTIGNAN;AV;34110.0
A141;9151;901;LE NEPTUNE II;34;SETE;RES;34200.0
176;310;909;DU BELVEDERE;34;SAINT-GELY-DU-FESC;RUE;34980.0
409;2;900;DE LA GRANDE BLEUE;34;FRONTIGNAN;IMP;34110.0
72;15;934;LEONCE GABAUDAN;34;SAINT-ANDRE-DE-SANGONIS;AV;34725.0
A060;9077;901;DU CHATEAU VERT;34;SETE;CITE;34200.0
1420;103;901;D ORIENT;34;SETE;QUAI;34200.0
28;1;935;DES JARDINS;34;POUZOLS;RUE;34230.0
28;1;935;DES JARDINS;34;POUZOLS;RUE;34230.0
1490;31;901;PAUL BOUSQUET;34;SETE;RUE;34200.0
6;46;936;BONNET;34;ASSAS;IMP;34820.0
440;223;907;LAFAYETTE;34;LUNEL;BD;34400.0
54;176;937;SAINT CHRISTOPHE;34;ENTRE-VIGNES;AV;34400.0
1330;35;901;MONTMORENCY;34;SETE;RUE;34200.0
193;134;917;DE LA PIERRE BLEUE;34;CASTRIES;CHE;34160.0
770;178;907;DE LA REPUBLIQUE;34;LUNEL;BD;34400.0
253;9991;904;DES SOURCES;34;BALARUC LES BAINS;ALL;34540.0
91;26;912;GEORGES BIZET;34;MARSILLARGUES;RUE;34590.0
5;19;938;DE  CAMPILIERES;34;NEBIAN;AV;34800.0
790;36;908;DU MARCHE;34;CLERMONT L HERAULT;RUE;34800.0
170;39;904;PASTEUR;34;BALARUC LES BAINS;AV;34540.0
518;2;906;DU ROUERGUE;34;GANGES;RUE;34190.0
A010;406;902;DE VIC;34;VIC-LA-GARDIOLE;CLOS;34110.0
1105;3;901;LOUIS PASTEUR;34;SETE;QUAI;34200.0
1000;15;901;JOLIOT CURIE;34;SETE;BD;34200.0
291;24;900;DEPUTE LUCIEN SALETTE;34;FRONTIGNAN;RUE;34110.0
900;25;901;HENRI BARBUSSE;34;SETE;RUE;34200.0
530;2;901;DEPUTE SALIS;34;SETE;RUE;34200.0
760;16;901;GAMBARD;34;SETE;RUE;34200.0
1490;24;901;PAUL BOUSQUET;34;SETE;RUE;34200.0
1380;7;901;NOEL GUIGNON;34;SETE;QUAI;34200.0
530;1;908;HAUTE DU PIOCH;34;CLERMONT L HERAULT;RUE;34800.0
387;163;907;DES IBIS;34;LUNEL;RUE;34400.0
259;19;904;DES THERMES ATHENA;34;BALARUC LES BAINS;AV;34540.0
270;124;907;DU FOYER;34;LUNEL;RUE;34400.0
100;6678;919;MOULIN A VENT;34;POUSSAN;CHE;34560.0
32;149;939;CROIX DE MOUNIE;34;SAINT-DREZERY;AV;34160.0
1050;18;901;LAZARE CARNOT;34;SETE;RUE;34200.0
510;96;900;DE MONTPELLIER;34;FRONTIGNAN;RTE;34110.0
A009;5228;931;LE CLOS DOMITIA;34;LOUPIAN;LOT;34140.0
279;36;907;DU FORGERON;34;LUNEL;IMP;34400.0
379;131;901;DES QUATRE CHANSONS;34;SETE;RTE;34200.0
1740;8;901;RAYMOND LEFEVRE;34;SETE;RUE;34200.0
840;63;901;GRAND RUE MARIO ROUSTAN;34;SETE;RUE;34200.0
1321;323;901;JEAN MONNET;34;SETE;AV;34200.0
1710;9111;901;DES QUILLES;34;SETE;CHE;34200.0
A081;9139;904;LE SEVIGNE THERMAL;34;BALARUC LES BAINS;RES;34540.0
49;2;917;DE LA COOPERATIVE;34;CASTRIES;AV;34160.0
12;350;901;CERF LURIE;34;SETE;BD;34200.0
1110;23;901;LUCIEN SALETTE;34;SETE;RUE;34200.0
A232;;901;LE VENIZIO;34;SETE;RES;34200.0
847;1;901;DU GRAND LARGE;34;SETE;RUE;34200.0
1000;50;901;JOLIOT CURIE;34;SETE;BD;34200.0
210;198;909;DES ECUREUILS;34;SAINT-GELY-DU-FESC;ALL;34980.0
198;5;904;DE LA PINEDE;34;BALARUC LES BAINS;AV;34540.0
540;24;910;MAL FOCH;34;MEZE;BD;34140.0
443;1;914;MAX ROUQUETTE;34;JACOU;RUE;34830.0
61;5;900;DE BALARUC LA PEYRADE;34;FRONTIGNAN;RTE;34110.0
295;1;904;DES ALIZES;34;BALARUC LES BAINS;RUE;34540.0
390;3;901;CHAVASSE;34;SETE;RUE;34200.0
305;34;900;EMILIEN BARAT;34;FRONTIGNAN;RUE;34110.0
A060;9077;901;DU CHATEAU VERT;34;SETE;CITE;34200.0
42;1;912;CURIE;34;MARSILLARGUES;RUE;34590.0
19;9018;900;ALBERT SCHWEITZER;34;FRONTIGNAN;AV;34110.0
702;52;907;DES PIVOINES;34;LUNEL;RUE;34400.0
516;94;908;FRANCOISE GIROUD;34;CLERMONT L HERAULT;RUE;34800.0
114;18;934;DE SAINTE BRIGITTE;34;SAINT-ANDRE-DE-SANGONIS;RUE;34725.0
62;327;940;DE L ILE;34;GIGNAC;CHE;34150.0
968;4;901;JEAN FREDERIC BAZILLE;34;SETE;RUE;34200.0
1490;59;901;PAUL BOUSQUET;34;SETE;RUE;34200.0
765;9380;908;DE LA MADELEINE;34;CLERMONT L HERAULT;CHE;34800.0
200;3;901;BIR HAKEIM;34;SETE;RUE;34200.0
90;24;901;ARAGO;34;SETE;RUE;34200.0
873;143;900;VAUBAN;34;FRONTIGNAN;AV;34110.0
132;8;929;OCTROI DE BEDARIEUX;34;LODEVE;PL;34700.0
77;7;905;DU SALAISON;34;VENDARGUES;RUE;34740.0
310;1;908;EMBOURIANE;34;CLERMONT L HERAULT;RUE;34800.0
A008;9045;902;LES CABROLS;34;VIC-LA-GARDIOLE;RES;34110.0
468;9581;900;DES JARDINIERS;34;FRONTIGNAN;AV;34110.0
A008;9045;902;LES CABROLS;34;VIC-LA-GARDIOLE;RES;34110.0
A060;9077;901;DU CHATEAU VERT;34;SETE;CITE;34200.0
516;94;908;FRANCOISE GIROUD;34;CLERMONT L HERAULT;RUE;34800.0
1490;3;901;PAUL BOUSQUET;34;SETE;RUE;34200.0
791;42;900;DU RIVAGE;34;FRONTIGNAN;RUE;34110.0
1700;3;901;DU QUATRE SEPTEMBRE;34;SETE;RUE;34200.0
409;48;900;DE LA GRANDE BLEUE;34;FRONTIGNAN;IMP;34110.0
690;11;908;LAMARTINE;34;CLERMONT L HERAULT;RUE;34800.0
57;12;922;DE L OCCITANIE;34;PRADES-LE-LEZ;RUE;34730.0
704;4;900;FRANCIS POULENC;34;FRONTIGNAN;RUE;34110.0
144;10;919;DE LA REPUBLIQUE;34;POUSSAN;RUE;34560.0
722;5;910;PAUL VALERY;34;MEZE;BD;34140.0
1870;14;901;ROUGET DE LISLE;34;SETE;RUE;34200.0
1300;10;901;MIRABEAU;34;SETE;RUE;34200.0
2245;2;901;DU LEVANT;34;SETE;RUE;34200.0
32;149;939;CROIX DE MOUNIE;34;SAINT-DREZERY;AV;34160.0
102;50;941;DES TIEULIERES;34;MONTPEYROUX;CHE;34150.0
28;6;942;GRAND RUE;34;MONTARNAUD;GR;34570.0
722;5;910;PAUL VALERY;34;MEZE;BD;34140.0
295;3;904;DES ALIZES;34;BALARUC LES BAINS;RUE;34540.0
129;160;927;DE PARIS;34;SAINT-BRES;RUE;34670.0
1246;38;901;MAURICE CLAVEL;34;SETE;RUE;34200.0
A029;5002;902;LES JARDINS DE LA ROBINE 2;34;VIC-LA-GARDIOLE;RES;34110.0
930;32;900;VOLTAIRE;34;FRONTIGNAN;QUAI;34110.0
772;43;900;DE LA RESISTANCE;34;FRONTIGNAN;AV;34110.0
1330;41;901;MONTMORENCY;34;SETE;RUE;34200.0
840;36;901;GRAND RUE MARIO ROUSTAN;34;SETE;RUE;34200.0
71;1;900;DU BARNIER;34;FRONTIGNAN;RUE;34110.0
425;271;907;DU JEU DE MAIL;34;LUNEL;RUE;34400.0
395;43;901;CHEVALIER DE CLERVILLE;34;SETE;BD;34200.0
311;53;943;FOUNJUT;34;VALRAS-PLAGE;CAMI;34350.0
138;4;944;MALBEC;34;CESSERAS;RUE;34210.0
6130;1;945;PAUL PAGET;34;BEZIERS;IMP;34500.0
2088;11;945;CLAUDE MAZET;34;BEZIERS;RUE;34500.0
288;15;943;DES ELYSEES;34;VALRAS-PLAGE;AV;34350.0
101;17;946;DU FRERE OLIVE JEAN PIERRE;34;SERIGNAN;RUE;34410.0
5180;2;945;MAITRE GERVAIS;34;BEZIERS;RUE;34500.0
776;24;947;DE LA FLANERIE;34;AGDE;ALL;34300.0
2207;7;947;DE LA TOISON D OR;34;AGDE;RUE;34300.0
808;11;947;DE LA GABELLE;34;AGDE;RUE;34300.0
2131;9;947;SARRET DE COUSSERGUES;34;AGDE;RUE;34300.0
448;8;948;DES ETATS DU LANGUEDOC;34;PEZENAS;PL;34120.0
30;50;949;ANDRE CHASSEFIERE;34;MARSEILLAN;AV;34340.0
427;4;947;DES CHANDELLES;34;AGDE;RUE;34300.0
772;4;947;DE LA FALAISE;34;AGDE;RUE;34300.0
865;5;947;DU GLOBE;34;AGDE;IMP;34300.0
56;10;949;DE LA BELLE BOUCHE;34;MARSEILLAN;CHE;34340.0
1160;6;948;SIMON DUCROS;34;PEZENAS;IMP;34120.0
318;6;949;DES MONTILLES;34;MARSEILLAN;RUE;34340.0
1180;2;950;TOURBELLE;34;BEDARIEUX;RUE;34600.0
161;8096;949;DES ETRILLES;34;MARSEILLAN;IMP;34340.0
307;2;947;DU CABESTAN;34;AGDE;IMP;34300.0
240;22;948;CAPITAINE DAVID;34;PEZENAS;RUE;34120.0
30;10;948;ALFRED SABATIER;34;PEZENAS;RUE;34120.0
2226;2;947;DE LA TRIREME;34;AGDE;QUAI;34300.0
598;6;947;DES CONSULS;34;AGDE;IMP;34300.0
811;1;947;DES GALERES;34;AGDE;AV;34300.0
635;9;945;DES ARBOUSIERS;34;BEZIERS;AV;34500.0
251;3;949;JACQUES BREL;34;MARSEILLAN;RUE;34340.0
920;11;950;DE LA PLAINE;34;BEDARIEUX;RUE;34600.0
427;2;947;DES CHANDELLES;34;AGDE;RUE;34300.0
598;4;947;DES CONSULS;34;AGDE;IMP;34300.0
31;28;947;DE L'INTENDANT D'AGUESSEAU;34;AGDE;RUE;34300.0
965;13;945;DE BEARN;34;BEZIERS;RUE;34500.0
306;3;947;DE LA BUTTE;34;AGDE;AV;34300.0
1462;3;947;DES MATELOTS;34;AGDE;AV;34300.0
416;4;949;RONSARD;34;MARSEILLAN;IMP;34340.0
240;22;948;CAPITAINE DAVID;34;PEZENAS;RUE;34120.0
X209;2030;945;9 COLOMBIERS BEZIERS;34;BEZIERS;VC;34500.0
A029;5789;951;LE GRAND BLEU;34;VENDRES;RES;34350.0
54;29;949;DE LA BELLE SCRIBOTE;34;MARSEILLAN;PROM;34340.0
278;172;952;DE LA PLAGE;34;VIAS;AV;34450.0
311;36;943;FOUNJUT;34;VALRAS-PLAGE;CAMI;34350.0
740;1;948;LOUIS BLANC;34;PEZENAS;RUE;34120.0
598;3;947;DES CONSULS;34;AGDE;IMP;34300.0
427;3;947;DES CHANDELLES;34;AGDE;RUE;34300.0
54;29;949;DE LA BELLE SCRIBOTE;34;MARSEILLAN;PROM;34340.0
680;37;950;DE LODEVE;34;BEDARIEUX;AV;34600.0
12;9;943;LAS AGASSAS (RUE DES PIES);34;VALRAS-PLAGE;CAE;34350.0
288;13;943;DES ELYSEES;34;VALRAS-PLAGE;AV;34350.0
15;13;953;DE LA BASTILLE;34;PUISSERGUIER;RUE;34620.0
1282;47;947;JEAN JAURES;34;AGDE;RUE;34300.0
3889;20;945;DES GORGES D HERIC;34;BEZIERS;RUE;34500.0
1238;1;947;DU JADE;34;AGDE;RUE;34300.0
7980;41;945;VICTOR HUGO;34;BEZIERS;RUE;34500.0
180;23;954;DE LA REPUBLIQUE;34;CAUX;PL;34720.0
301;37;946;GEORGES POMPIDOU;34;SERIGNAN;AV;34410.0
1992;223;947;DE ROCHELONGUE;34;AGDE;RTE;34300.0
2134;2;947;DES SARGASSES;34;AGDE;IMP;34300.0
38;22;955;CLAUDE NOUGARO;34;MONTADY;RUE;34310.0
3050;9;945;ETIENNE DOLET;34;BEZIERS;RUE;34500.0
77;118;949;DES CAMPINGS;34;MARSEILLAN;AV;34340.0
110;2;956;DE GAULLE;34;LAMALOU-LES-BAINS;PL;34240.0
3790;14;945;GEORGES CLEMENCEAU;34;BEZIERS;AV;34500.0
267;63;952;DES PECHEURS;34;VIAS;AV;34450.0
2131;2;947;SARRET DE COUSSERGUES;34;AGDE;RUE;34300.0
267;63;952;DES PECHEURS;34;VIAS;AV;34450.0
7323;25;945;SALOMON COUDERC;34;BEZIERS;RUE;34500.0
2207;7;947;DE LA TOISON D OR;34;AGDE;RUE;34300.0
306;1;947;DE LA BUTTE;34;AGDE;AV;34300.0
990;5;943;DE SAVOIE;34;VALRAS-PLAGE;SQ;34350.0
3790;14;945;GEORGES CLEMENCEAU;34;BEZIERS;AV;34500.0
6111;10;945;MEDECIN GEN PAUL GRAUWIN;34;BEZIERS;RUE;34500.0
474;44;947;DE LA CHEVRETTE;34;AGDE;CHE;34300.0
3;3;946;DE L AIROULE;34;SERIGNAN;CHE;34410.0
7180;5;945;SAINT CYR;34;BEZIERS;RUE;34500.0
288;10;943;DES ELYSEES;34;VALRAS-PLAGE;AV;34350.0
303;1;947;DE LA BRIGANTINE;34;AGDE;IMP;34300.0
6030;22;945;LOUIS PASTEUR;34;BEZIERS;RUE;34500.0
4690;53;945;KLEBER;34;BEZIERS;RUE;34500.0
8010;11;945;VIENNET;34;BEZIERS;RUE;34500.0
288;14;943;DES ELYSEES;34;VALRAS-PLAGE;AV;34350.0
6900;24;945;RENE CAILLIE;34;BEZIERS;RUE;34500.0
308;67;949;DE LA MEDITERRANEE;34;MARSEILLAN;AV;34340.0
649;5;947;DANIEL RICHAUD;34;AGDE;RUE;34300.0
598;4;947;DES CONSULS;34;AGDE;IMP;34300.0
7591;4;945;DU TEMPLE;34;BEZIERS;RUE;34500.0
4170;12;945;DE L HIRONDELLE;34;BEZIERS;RUE;34500.0
164;4;949;GABRIEL FAURE;34;MARSEILLAN;RUE;34340.0
240;22;948;CAPITAINE DAVID;34;PEZENAS;RUE;34120.0
2393;2;947;ISCHIA;34;AGDE;RUE;34300.0
1679;9;947;DU PASSEUR CHALLIES;34;AGDE;AV;34300.0
621;3;947;DE LA COURETTE;34;AGDE;RUE;34300.0
348;1;949;DES ONDINS;34;MARSEILLAN;ALL;34340.0
1318;1;947;DES JOUTES;34;AGDE;QUAI;34300.0
621;5;947;DE LA COURETTE;34;AGDE;RUE;34300.0
604;10;947;DES CORSAIRES;34;AGDE;RUE;34300.0
1676;12;947;D OUTRE MER;34;AGDE;AV;34300.0
1295;7;947;DE LA JETEE;34;AGDE;AV;34300.0
3790;17;945;GEORGES CLEMENCEAU;34;BEZIERS;AV;34500.0
7070;29;945;DE LA ROTISSERIE;34;BEZIERS;RUE;34500.0
288;13;943;DES ELYSEES;34;VALRAS-PLAGE;AV;34350.0
204;5965;957;PHILIPPE LAMOUR;34;BOUJAN-SUR-LIBRON;MAIL;34760.0
5242;4;945;MARCEL BISCAYE;34;BEZIERS;SQ;34500.0
307;7;947;DU CABESTAN;34;AGDE;IMP;34300.0
311;33;943;FOUNJUT;34;VALRAS-PLAGE;CAMI;34350.0
107;5;947;DE L ARTILLERIE;34;AGDE;RUE;34300.0
350;39;949;PASTEUR;34;MARSEILLAN;BD;34340.0
2035;20;947;SAINT CLAIR;34;AGDE;PL;34300.0
1507;6;947;DE LA MISAINE;34;AGDE;IMP;34300.0
473;1;947;DU CHEVALIER D ALFONSE;34;AGDE;AV;34300.0
62;19;947;DES ALBIGEOIS;34;AGDE;RUE;34300.0
1462;1;947;DES MATELOTS;34;AGDE;AV;34300.0
249;1;949;DE L INFIRMERIE;34;MARSEILLAN;CHE;34340.0
249;1;949;DE L INFIRMERIE;34;MARSEILLAN;CHE;34340.0
195;44;946;LAMARTINE;34;SERIGNAN;RUE;34410.0
269;7;947;DES BOUCANIERS;34;AGDE;PLAN;34300.0
396;5;947;DE CASSIOPEE;34;AGDE;AV;34300.0
6020;15;945;PARMENTIER;34;BEZIERS;RUE;34500.0
56;11;949;DE LA BELLE BOUCHE;34;MARSEILLAN;CHE;34340.0
3851;49;945;GERRY ROUFS;34;BEZIERS;RUE;34500.0
5900;42;945;NOEL SYLVESTRE;34;BEZIERS;RUE;34500.0
592;7;947;DE LA CONQUE;34;AGDE;RUE;34300.0
1231;6;947;DES ISLES D AMERIQUE;34;AGDE;AV;34300.0
604;10;947;DES CORSAIRES;34;AGDE;RUE;34300.0
1992;223;947;DE ROCHELONGUE;34;AGDE;RTE;34300.0
306;5;947;DE LA BUTTE;34;AGDE;AV;34300.0
2143;73;947;DES SERGENTS;34;AGDE;AV;34300.0
1228;1;947;DE L ILE;34;AGDE;AV;34300.0
1070;8;943;DE VENDRES;34;VALRAS-PLAGE;RTE;34350.0
2239;5;947;DES VAISSEAUX;34;AGDE;RUE;34300.0
387;9;949;DU POUS;34;MARSEILLAN;CHE;34340.0
1343;8;947;DES LAVANDIERES;34;AGDE;AV;34300.0
1175;6;945;DU BERRY;34;BEZIERS;RUE;34500.0
2336;7;947;DE VOLVIRE DE BRASSAC;34;AGDE;RUE;34300.0
4880;12;945;DES LILAS;34;BEZIERS;RUE;34500.0
3600;4;945;GAVEAU;34;BEZIERS;RUE;34500.0
2025;1;947;LOUIS RUMEAU;34;AGDE;RUE;34300.0
427;1;947;DES CHANDELLES;34;AGDE;RUE;34300.0
943;6;945;DE BASTIT;34;BEZIERS;RUE;34500.0
1233;6;947;DE L INTENDANT BASVILLE;34;AGDE;RUE;34300.0
473;1;947;DU CHEVALIER D ALFONSE;34;AGDE;AV;34300.0
68;8;947;DES ALIZES;34;AGDE;AV;34300.0
310;14;943;EUGENE CABROL;34;VALRAS-PLAGE;RUE;34350.0
631;8;947;DES CYSTES;34;AGDE;PL;34300.0
